u,v,name,length,highway,oneway
1762221470,42427769,Saint Nicholas Avenue,80.3406764456,secondary,False
1762221470,42433115,Saint Nicholas Avenue,81.4000075165,secondary,False
42430363,42446353,West 52nd Street,310.861906266,residential,True
42430363,42430367,6th Avenue,79.9588586663,secondary,True
42453354,42458728,Isham Street,108.821268639,tertiary,False
42453354,42436929,Park Terrace West,319.643293652,residential,True
42453354,42429226,Isham Street,109.512619433,tertiary,False
42450341,42445039,West 58th Street,273.894124392,residential,True
42450341,42440935,10th Avenue,81.9162344043,primary,True
4597668035,42428493,Union Square East,91.3279578033,secondary,True
596776177,42448729,East 92nd Street,24.2980928144,residential,True
596776177,596776163,Park Avenue,79.1611231744,secondary,True
3790255302,42431902,South Street,31.4989697775,primary,True
42429664,42454381,10th Avenue,74.2515255915,primary,True
42429664,42429663,West 18th Street,269.703020188,unclassified,True
42442158,42442164,Olmstead and Vaux Way,135.911729631,unclassified,True
42442158,4286592924,Central Park Driveway,98.6708086033,residential,False
4347534767,42440313,Grand Army Plaza,61.6976134171,secondary,False
4347534767,42430394,Central Park South,250.181068292,secondary,False
4347534767,42427764,Grand Army Plaza,82.4657723977,residential,True
42450352,42430747,West 58th Street,266.172655369,residential,True
42450352,247123651,12th Avenue,79.2011927442,unclassified,True
595729841,42429212,Broadway,33.5740064894,primary,False
595729841,42429215,Broadway,52.5686485441,primary,False
42442164,4286592925,Central Park Driveway,83.5987864855,residential,False
42442164,595703342,"[u'Olmstead and Vaux Way', u'West Drive']",125.267765884,unclassified,True
3099327930,42440376,West 139th Street,13.1498425068,residential,False
3099327930,4990704678,Malcolm X Boulevard,5.98017871754,secondary,True
3099327931,2141026515,West 133rd Street,259.264180663,residential,True
3099327931,3099326124,Malcolm X Boulevard,78.0023123327,secondary,True
595729852,42436301,West 187th Street,19.9332948118,residential,True
595729852,42428134,Cabrini Boulevard,16.9176964385,residential,True
595729853,374482644,Henry Hudson Parkway,104.36621004,motorway,True
3099327935,3099326122,Malcolm X Boulevard,77.9092006276,secondary,True
3099327935,42440381,West 141st Street,13.7226860159,residential,True
3099327937,3099326121,Malcolm X Boulevard,78.9564353698,secondary,True
3099327937,42433173,West 115th Street,223.308276835,residential,True
4597668036,42428170,East 17th Street,123.279397602,residential,True
4597668036,4597668023,Union Square East,73.6265146761,secondary,True
42434465,42437688,West 30th Street,96.0347712077,primary,True
3099327944,3099327945,Malcolm X Boulevard,79.3252061275,secondary,True
3099327944,2141026551,West 131st Street,259.0795073,residential,True
3099327945,42453253,West 130th Street,15.5256443141,residential,True
3099327945,3099326127,Malcolm X Boulevard,79.0735786884,secondary,True
2504882466,2512378850,West 158th Street,15.0519820686,secondary,False
2504882466,42428962,West 158th Street,85.5253912462,secondary,False
2504882466,2504882469,Riverside Drive,9.54986273466,residential,True
3099327948,3099327935,Malcolm X Boulevard,78.6031892417,secondary,True
3099327950,3099327952,Malcolm X Boulevard,84.1881989008,secondary,True
3099327950,2141026498,West 117th Street,256.972906849,residential,True
3099327951,3099327961,Malcolm X Boulevard,78.7459508715,secondary,True
3099327951,42445587,West 137th Street,14.4351814125,residential,False
3099327951,2141026540,West 137th Street,260.372187465,residential,True
61275600,42430713,West 52nd Street,197.792180308,residential,True
61275600,61275605,12th Avenue,162.785893186,trunk,True
61275601,61275600,12th Avenue,78.8769069282,trunk,True
61275601,42453564,West 51st Street,19.1741372078,residential,True
42427483,42427477,West 24th Street,270.131527878,residential,True
42427483,42453630,10th Avenue,78.4970220139,primary,True
3099327955,2141026532,West 135th Street,260.389983597,tertiary,False
3099327955,42453258,West 135th Street,14.7071825037,tertiary,False
3099327955,3099327940,Malcolm X Boulevard,85.009630364,secondary,True
1061531787,1061531608,Broadway,91.4177439248,primary,True
1061531787,42443326,West 68th Street,134.867601731,residential,True
61275605,42430736,West 54th Street,197.906225096,secondary,False
61275605,247120300,12th Avenue,12.1895024526,trunk,True
42439929,42439927,Adam Clayton Powell Jr. Boulevard,78.2682616867,primary,True
42439929,42449127,West 151st Street,197.656800738,residential,True
3099327961,42434361,West 136th Street,14.5558031068,residential,True
3099327961,3099327955,Malcolm X Boulevard,86.0849179286,secondary,True
3099327962,3099326128,Malcolm X Boulevard,80.0426745638,secondary,True
3099327962,42429727,West 120th Street,15.2766420659,residential,True
3099327964,2141026499,Central Park North,258.323391574,secondary,False
3099327964,42426374,Central Park North,13.2706015911,secondary,False
3099327965,42426968,West 143rd Street,275.35831828,residential,True
3099327965,42440385,West 143rd Street,14.51301645,residential,False
3099327965,3099326126,Malcolm X Boulevard,81.1438783148,secondary,True
3099327966,42452564,West 118th Street,15.4047182973,residential,True
3099327966,3099327950,Malcolm X Boulevard,80.1057052646,secondary,True
42428029,42428032,York Avenue,81.1805086535,secondary,False
42428029,42428027,York Avenue,80.3037602561,secondary,False
42428029,42448254,East 83rd Street,216.773454357,residential,True
3099327968,42453236,West 122nd Street,15.2305550113,residential,True
3099327968,3099327957,Malcolm X Boulevard,79.3451803799,secondary,True
3099327970,42453251,West 128th Street,15.719197734,residential,True
3099327970,3099327975,Malcolm X Boulevard,78.913846599,secondary,True
42433212,42433218,Peck Slip,62.3634748125,residential,True
42433212,42452620,Front Street,107.89519404,residential,True
3099327972,3099326120,Malcolm X Boulevard,85.3477330116,secondary,True
3099327972,2141026501,West 126th Street,258.047741931,residential,True
248708582,595105472,1st Avenue,64.1904632957,primary,True
248708582,42455929,East 42nd Street,25.899805687,primary,False
248708582,42432548,"[u'FDR Drive', u'East 42nd Street']",197.106064487,primary,True
248708583,595105589,1st Avenue,14.9739391198,primary,True
3099327976,42435957,West 138th Street,13.9900171801,residential,False
3099327976,3099327951,Malcolm X Boulevard,78.9187539327,secondary,True
42429666,42429664,West 18th Street,167.708274114,unclassified,True
42429666,4872623863,11th Avenue,68.6449481077,trunk,True
1251958257,42427953,Pearl Street,60.4298888511,residential,True
595320307,42439042,Riverside Drive,101.195829164,secondary,False
595320307,587861515,West 134th Street (upper),63.6858267996,residential,False
595320307,42441191,Riverside Drive,481.081596528,secondary,False
1692433910,1692433907,Bleecker Street,67.7471502016,residential,True
1692433911,42432308,Mott Street,103.950483298,residential,True
1692433911,1692433910,Bleecker Street,63.6595696655,residential,True
1692433914,1692433911,Bleecker Street,63.6602170258,residential,True
1692433916,42445520,Lafayette Street,89.8184368449,secondary,True
1692433916,1692433914,Bleecker Street,18.4336155598,residential,True
1692433918,1692433916,Bleecker Street,41.005952973,residential,True
1692433919,1692433918,Bleecker Street,79.6545049028,residential,True
1692433919,42428447,Broadway,135.495882447,secondary,True
1692433920,42448552,Mercer Street,140.235347745,residential,True
1692433920,1692433919,Bleecker Street,82.0983481188,residential,True
42450434,42445033,West 54th Street,273.068406337,secondary,True
42450434,42440966,10th Avenue,81.3490644994,primary,True
42441823,595352906,Riverside Drive,67.9105731206,secondary,True
42441823,42441805,Riverside Drive,192.452142948,secondary,False
42441823,761293078,Riverside Drive,9.82570256293,secondary,False
1692433924,1692433920,Bleecker Street,152.414537313,residential,True
1692433924,42433581,Wooster Street,139.926935102,residential,False
42442247,42435472,Spring Street,82.3154250396,residential,True
42442247,42445498,Lafayette Street,164.109946916,secondary,True
42442247,42430044,Lafayette Street,99.0496568811,unclassified,True
1692433928,42440553,Laguardia Place,164.729092211,residential,False
1692433928,1692433924,Bleecker Street,78.4598701547,residential,True
1692433928,42448558,Laguardia Place,140.77397912,residential,False
42424757,42447209,Lexington Avenue,79.3128009205,secondary,True
42424757,589928033,East 129th Street,144.291894441,residential,True
1692433932,1692433928,Bleecker Street,72.284401559,residential,True
1692433932,42436788,Thompson Street,141.129558572,residential,True
42444954,427845226,West 33rd Street,163.824941123,unclassified,True
42444954,4557517549,9th Avenue,158.652918547,primary,True
42427386,42444916,9th Avenue,74.1835210007,primary,True
42427386,42427381,West 20th Street,277.656913632,residential,True
42442255,42458267,Crosby Street,159.86202186,residential,True
42442255,42442247,Spring Street,82.1399441072,residential,True
1692433938,42448549,MacDougal Street,141.320183941,unclassified,True
1692433938,1692433935,Bleecker Street,76.1466797504,residential,True
1692433939,42436848,Minetta Lane,52.6282340514,residential,True
1692433939,1692433938,MacDougal Street,107.873556999,unclassified,True
374482644,374472690,Henry Hudson Parkway,347.981936284,motorway,True
1692433941,1692433940,MacDougal Street,80.7850600211,unclassified,True
1692433941,42439542,Washington Square South,76.5047762828,residential,True
1692433942,1692433941,Washington Square West,77.3169837874,unclassified,True
42429017,42449634,West 178th Street,122.532813171,secondary,True
42429017,42429013,Broadway,79.296492574,primary,False
42429017,42429023,Broadway,84.9604788759,primary,False
42450456,42446138,East 106th Street,154.633441773,residential,False
42450456,42456708,5th Avenue,85.8800002398,secondary,True
42434074,42445924,Madison Avenue,78.3935400933,secondary,True
42434074,42434077,East 46th Street,86.8623473563,secondary,True
42440916,42438060,Washington Street,73.2359022336,residential,True
42440916,42440918,Laight Street,90.9397289602,primary,True
42450460,596776201,East 106th Street,25.5385135129,residential,False
42450460,42447182,East 106th Street,142.531511257,residential,False
42450460,42445817,Park Avenue,84.8005665457,secondary,True
42434077,596775840,East 46th Street,58.5199384769,secondary,True
42434077,42443810,Vanderbilt Avenue,79.5237117503,residential,False
42434077,42443811,Vanderbilt Avenue,77.8725206195,residential,False
4597668039,42428192,East 21st Street,215.169079678,residential,True
4597668039,4597668028,Park Avenue South,72.9751567423,secondary,True
42427768,42433346,Audubon Avenue,80.058887198,tertiary,False
42427768,42437942,Audubon Avenue,79.3306396611,tertiary,False
42442273,42456197,Greene Street,160.03072923,residential,True
42442273,42442269,Spring Street,76.1009197834,residential,True
42447126,42448216,East 83rd Street,142.334809854,residential,True
42447126,42439399,Lexington Avenue,80.6722178239,secondary,True
42450468,42433513,East 106th Street,212.94779836,residential,False
42450468,42443068,East 106th Street,228.238442067,residential,False
42450468,42436653,1st Avenue,162.201262378,primary,True
42434085,42444049,Lexington Avenue,79.6438682944,secondary,True
42434085,42434087,East 46th Street,157.108368922,secondary,True
402480678,246649427,West Street,455.557657689,trunk,True
42434087,42449954,3rd Avenue,77.8330442775,primary,True
42434087,42434090,East 46th Street,213.517258194,secondary,True
4158807592,42439813,Saint James Place,91.7482497404,primary,False
4158807592,588455743,Oliver Street,32.6054840281,primary,False
42434090,42442947,2nd Avenue,80.2748550425,primary,True
42434090,42434092,East 46th Street,229.250219155,secondary,True
42434092,595105485,1st Avenue,21.4606708775,primary,True
42442286,42430154,Spring Street,142.481879024,residential,True
42442286,42436567,Varick Street,73.0427036348,primary,True
42442288,42436355,Spring Street,67.2565108692,residential,True
42442288,42440847,Renwick Street,182.850137474,residential,True
42434097,42434098,West 133rd Street,86.3042970039,residential,False
42434097,42438246,Convent Avenue,163.935192163,tertiary,False
42434097,42438839,Convent Avenue,179.764726044,tertiary,False
42434098,42435997,Amsterdam Avenue,81.4740723296,secondary,False
42434098,42434097,West 133rd Street,86.3042970039,residential,False
42434098,42434101,West 133rd Street,203.920070586,residential,False
42434098,42438247,Amsterdam Avenue,156.68948547,secondary,False
42442291,42436088,Spring Street,68.7932169433,residential,True
42442291,42440850,Washington Street,89.1046290789,unclassified,True
42442291,42442294,Spring Street,82.4905326747,residential,False
42427168,42458936,West 177th Street,79.3076303444,residential,True
42427168,42427164,Fort Washington Avenue,73.0504554388,secondary,False
42427168,60925950,Fort Washington Avenue,98.3267127734,secondary,False
42434101,561035345,"[u'Old Broadway', u'West 131st Street']",270.503914979,residential,False
42434101,42434098,West 133rd Street,203.920070586,residential,False
42434101,561035347,West 133rd Street,66.1723797159,residential,False
